id	kanji	kana	meaning	japanese	korean	english	flags
JLPT-한끝-N5-379	百	ひゃく	100(백)	ガンは一つの病気ではなく、百以上の別の病気の集まりである。	암은 하나의 질병이 아니라 백 가지 이상의 다른 질병의 집합이다.	Cancer is not one but more than hundred distinct diseases.	
JLPT-한끝-N5-380	百円	ひゃくえん	100엔	彼は百円しか持ち合わせていなかった。	그는 백엔밖에 가지고 있지 않았다.	He had no more than one hundred yen with him.	
JLPT-한끝-N5-381	百人	ひゃくにん	100명	ペート先生は百人の人間の前で喋るのが怖い気がした。	페이트 선생님은 백 명의 인간 앞에서 말하는 것이 무섭다는 생각이 들었다.	Miss Pate felt timid about making a speech before a hundred people.	
JLPT-한끝-N5-382	百本	ひゃっぽん	100자루	工場では一日に鉛筆を百本検査することになっている。	공장에서는 하루에 연필 백 자루를 검사하게 되어 있다.		
JLPT-한끝-N5-383	びょういん	びょういん	병원	新しい調査では、６５歳以上の病院患者の診察記録には誤りが多く、重大な診察ミスにつながりかねない、ということです。	새로운 조사에서는 65세 이상 병원 환자의 진찰기록에는 오류가 많아 중대한 진찰 실수로 이어질 수 있다는 것입니다.	A new study suggests that hospital records for patients older than 65 are often incorrect, which may lead to serious treatment errors.	
JLPT-한끝-N5-384	びょうき	びょうき	병	その病気の女性は何でも食べるというわけではなかった。	그 병에 걸린 여성은 무엇이든 먹는다는 것은 아니었다.	The sick woman cannot eat just anything.	
JLPT-한끝-N5-385	広い	ひろい	넓다	川幅が広くなるにつれて、水流はいっそう緩やかになった。	강폭이 넓어지면서 물줄기는 한결 완만해졌다.	As the river become broader, the current moved slowly.	
JLPT-한끝-N5-386	プール	プール	수영장, 풀	「今週からプール開きね」「そっかー。じゃあ、水着買いに行かなきゃ」	"""이번주부터 수영장 개장해"" ""그럼~ 그럼 수영복 사러 가야지"""	"""It's pool-season from this week, isn't it?"" ""Oh yes. I've gotta go and buy a swimming suit, then."""	
JLPT-한끝-N5-387	二つ	ふたつ	2개	ロンドンに行く以上一つや二つの芝居を見なければ。	런던에 가는 것 이상 한두 개의 연극을 봐야지.	As long as I'm going to be in London, I ought to see a play or two.	
JLPT-한끝-N5-388	二日	ふつか	2일	休みの前などは少し羽目を外して飲むのだが、杜仲茶割りで飲むと二日酔いが全くない。	쉬는 날 전에는 좀 성급하게 마실 건데 두중차 나물로 마시면 숙취가 전혀 없다.	I usually cut loose a bit and drink plenty before a day off work but if my drinks are cut with tochuu tea then I get absolutely no hangover.	
JLPT-한끝-N5-389	降る	ふる	(눈, 비 등이) 내리다	雨が降らない限り、祝宴は庭園で開催されるだろう。	비가 오지 않는 한 축제는 정원에서 개최될 것이다.	The festival will be held in garden unless it rains.	
JLPT-한끝-N5-390	古い	ふるい	낡다	少年達はウッドさんについて、農家の近くにある古い木造の建物へ歩いて行きました。	소년들은 우드 씨를 따라 농가 근처에 있는 오래된 목조 건물로 걸어갔습니다.	They walked with him to an old wooden building near the farmhouse.	
JLPT-한끝-N5-391	吹く	ふく	불다	風が激しく吹いていた、さらに悪いことには、雨も降り始めた。	바람이 거세게 불던 더 안 좋은 일에는 비도 오기 시작했다.	It also began to rain to the still bad thing which the wind was blowing violently.	
JLPT-한끝-N5-392	ページ	ページ	페이지	２、３ページの英語を訳すのに２時間以上もかかりました。	2, 3페이지의 영어를 번역하는데 2시간 이상 걸렸습니다.	It took me more than two hours to translate a few pages of English.	
JLPT-한끝-N5-393	下手だ	へただ	서투르다, 잘 못하다	運転は下手だが、彼はどうにか運転免許に合格した。	운전은 서툴지만 그는 간신히 운전면허에 합격했다.	He managed to pass his driving test although he was a poor driver.	
JLPT-한끝-N5-394	便利だ	べんりだ	편리하다	デスクトップにショートカットを作成しておいたほうが、いろいろ便利だと思います。	데스크탑에 바로가기를 만들어 두는 편이 여러모로 편리할 것 같습니다.	I think you will find it convenient to put a short-cut on the desktop.	
JLPT-한끝-N5-395	帽子	ぼうし	모자	女性は、写真から帽子を取り除く事は可能かどうか、カメラマンに聞いた。	여성은 사진에서 모자를 제거하는 것이 가능한지 카메라맨에게 물었다.	She wanted to know if the photographer could remove the hat from the picture.	
JLPT-한끝-N5-396	ポケット	ポケット	포켓, 호주머니	警察官は彼のポケットを調べたが、何も見つからなかった。	경찰관은 그의 주머니를 뒤졌지만 아무것도 찾을 수 없었다.	The cop went through his pockets, but found nothing.	
JLPT-한끝-N5-397	ほしい	ほしい	갖고 싶다, 원하다	気宇壮大な計画もいいけれど、まずは自分の足元を固めることから始めてほしいよ。	기우 장대한 계획도 좋지만 일단 자신의 발밑을 다지는 것부터 시작했으면 좋겠어.	It's fine to make grandiose plans but I'd like you to start with what you have on your plate.	
JLPT-한끝-N5-398	細い	ほそい	가늘다	彼は本当にレスラーになりたいのだが、体が細すぎる。	그는 정말 레슬러가 되고 싶은데, 몸이 너무 가늘어.	He does want to be a wrestler, but he is too thin.	
JLPT-한끝-N5-399	ホテル	ホテル	호텔	ホテルの名前は何でしたっけ。思い出せないんです。	호텔 이름이 뭐였죠 기억이 안나네요.	What was the name of the hotel? I can't recall it.	
JLPT-한끝-N5-400	本	ほん	책	日本の経済問題について何か情報を得るには、この本がおおいに役にたつでしょう。	일본의 경제 문제에 대해 뭔가 정보를 얻는 데는 이 책이 큰 도움이 될 것입니다.	In order to get some information about Japanese economic problems, you'll find this book very useful.	
JLPT-한끝-N5-401	本屋	ほんや	서점, 책방	本屋で英語関係の本を見つけると、次々に買ってしまって、読まずにいるので、たまる一方です。	서점에서 영어 관련 책을 찾으면 줄줄이 사서 읽지 않고 있기 때문에 참을 수밖에 없습니다.	I always buy the English-language books I come across at bookstores. But since I never read them, all they do is pile up.	
JLPT-한끝-N5-402	〜まい	〜まい	~장, ~매	例のスキャンダルはそういつまでも臭いものにフタというわけにはいくまい。いずれ人は嗅ぎつけてしまうさ。	예를 들어 스캔들은 언제까지나 냄새에 붕 뜬 것이 될 수 없지. 어느 순간 사람은 맡아 버릴 테니까.	I don't think we can keep the lid on the scandal much longer; people are bound to find out.	
JLPT-한끝-N5-403	毎朝	まいあさ	매일 아침	彼はリハビリの後、毎朝散歩するようになりました。	그는 재활 치료 후 매일 아침 산책하게 되었습니다.	He came to take a walk every morning after rehabilitation.	
JLPT-한끝-N5-404	毎週	まいしゅう	매주	彼は、毎週彼女に手紙を書いたことを覚えています。	그는 매주 그녀에게 편지를 쓴 것을 기억합니다.	He remembers writing to her every week.	
JLPT-한끝-N5-405	毎月	まいつき・まいげつ	매월	彼女は引退に備えて、毎月いくらかずつお金を貯えていた。	그녀는 은퇴를 대비해 매달 얼마씩 돈을 모으고 있었다.	She put some money away every month for her retirement.	
JLPT-한끝-N5-406	毎日	まいにち	매일	毎日毎日、丘の上で男が一人微笑を浮かべてじっとしている。	매일매일 언덕 위에서 남자가 혼자 미소를 지으며 가만히 있다.	Day after alone on a hill the man with the foolish grin is keeping perfectly still.	
JLPT-한끝-N5-407	前	まえ	앞	それから、彼は、ケンブリッジで研究を始め、宇宙の本質について前よりいっそう多くの考えを発展させ始めた。	그러고 나서 그는 케임브리지에서 연구를 시작했고, 우주의 본질에 대해 이전보다 더 많은 생각을 발전시키기 시작했다.	Then he began working at Cambridge and developing many more ideas about the nature of the universe.	
JLPT-한끝-N5-408	まがる	まがる	돌다, 구부러지다	その角を曲がると、私達は海の見えるところにきた。	그 모퉁이를 돌자 우리는 바다가 보이는 곳으로 왔다.	The sea came in sight of us as we turned the corner.	
JLPT-한끝-N5-409	また	また	또, 다시	これらの国はまた、進んだ科学技術を日本から得ることによって、国民に技術教育を施すことも計画している。	이들 국가는 또한 앞선 과학기술을 일본에서 얻음으로써 국민들에게 기술 교육을 실시하는 것도 계획하고 있다.	By obtaining advanced technology from Japan, those countries also plan to provide people with a technical education.	
JLPT-한끝-N5-410	まだ	まだ	아직	彼女が３０歳以上であるはずがない。まだ２０代であるにちがいない。	그녀가 30살 이상일 리가 없어 아직 20대임에 틀림없어.	She can't be over thirty; she must still be in her twenties.	
JLPT-한끝-N5-411	待つ	まつ	기다리다	まだテスト結果については何も報告がないので、みんな待っているところです。	아직 테스트 결과에 대해서는 아무런 보고가 없어서 다들 기다리는 중이에요.	We're all waiting because there's no news about the test results as yet.	
JLPT-한끝-N5-412	まっすぐ	まっすぐ	곧장	彼は背が高すぎて、この部屋ではまっすぐに立てない。	그는 키가 너무 커서 이 방에서는 똑바로 서지 않는다.	He is too tall to stand straight in this room.	
